step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,0,0,0,0,0,0,0,0,2.70841,12.2916,0,0,0,0,0,0,0,2.70841,9.58318,0,0,0,0,0,0,2.38723e-61,2.70841,0,0,0,0,0,0,0,4.77447e-61,5.41682,0,1.76384e-127,5.00024,4.58294,0,0,0,2.38723e-61,0,0,0,0,0,0,0,0,7.1617e-61,0,2.19915e-173,4.99976,0.417058,9.85098e-115,5.00024,0,0,0,0,0,0,0,4.58294,0,0,0,0,0,0,7.1617e-61,0,4.99976,0,0,0,0,0,0,0,5,5.00024
1,0,0,0,0,0,0,0,0,3.16747,11.8325,0,0,0,0,0,0,0,3.0554,8.77714,0,0,0,0,0,0,0.112069,3.0554,0,0,0,0,0,0,0,0.224139,5.88666,0,1.63333e-127,4.80023,3.97691,0,0,0,0.112069,0,0,0,0,0,0,0,0,0.336208,0,0.0916385,5.19977,0.595245,9.16141e-115,4.80023,0,0,0,0,0,0,0,3.97691,0,0,0,0,0,0,0.427847,0,5.19977,0,0,0,0,0,0,0,4.57215,4.80023
2,0,0,0,0,0,0,0,0,3.43809,11.5619,0,0,0,0,0,0,0,3.6683,7.89361,0,0,0,0,0,0,0.173331,3.26476,0,0,0,0,0,0,0,0.582401,6.35066,0,0.0836042,4.62953,3.18047,0,0,0,0.173331,0,0,0,0,0,0,0,0,0.755732,0,0.337675,5.37047,0.726123,0.027896,4.60164,0,0,0,0,0,0,0,3.18047,0,0,0,0,0,0,1.09341,0,5.39836,0,0,0,0,0,0,0,3.90659,4.60164
3,0,0,0,0,0,0,0,0,3.41568,11.5843,0,0,0,0,0,0,0,4.19323,7.39109,0,0,0,0,0,0,0.187577,3.2281,0,0,0,0,0,0,0,0.904712,6.51662,0,0.246196,4.56308,2.58182,0,0,0,0.187577,0,0,0,0,0,0,0,0,1.09229,0,0.561519,5.43692,0.764372,0.11272,4.45036,0,0,0,0,0,0,0,2.58182,0,0,0,0,0,0,1.65381,0,5.54964,0,0,0,0,0,0,0,3.34619,4.45036
4,0,0,0,0,0,0,0,0,3.28025,11.7197,0,0,0,0,0,0,0,4.63195,7.08779,0,0,0,0,0,0,0.17956,3.10069,0,0,0,0,0,0,0,1.18146,6.55119,0,0.426042,4.54058,2.12117,0,0,0,0.17956,0,0,0,0,0,0,0,0,1.36102,0,0.745813,5.45942,0.772001,0.219752,4.32083,0,0,0,0,0,0,0,2.12117,0,0,0,0,0,0,2.10683,0,5.67917,0,0,0,0,0,0,0,2.89317,4.32083
5,0,0,0,0,0,0,0,0,3.10585,11.8942,0,0,0,0,0,0,0,4.99486,6.8993,0,0,0,0,0,0,0.162776,2.94307,0,0,0,0,0,0,0,1.41489,6.52304,0,0.592473,4.54076,1.76607,0,0,0,0.162776,0,0,0,0,0,0,0,0,1.57766,0,0.890658,5.45924,0.765611,0.333143,4.20761,0,0,0,0,0,0,0,1.76607,0,0,0,0,0,0,2.46832,0,5.79239,0,0,0,0,0,0,0,2.53168,4.20761
6,0,0,0,0,0,0,0,0,2.92099,12.079,0,0,0,0,0,0,0,5.30734,6.77166,0,0,0,0,0,0,0.142655,2.77834,0,0,0,0,0,0,0,1.61513,6.47056,0,0.745009,4.54803,1.47862,0,0,0,0.142655,0,0,0,0,0,0,0,0,1.75778,0,1.01054,5.45197,0.753056,0.449286,4.09874,0,0,0,0,0,0,0,1.47862,0,0,0,0,0,0,2.76832,0,5.90126,0,0,0,0,0,0,0,2.23168,4.09874
7,0,0,0,0,0,0,0,0,2.73753,12.2625,0,0,0,0,0,0,0,5.58413,6.67834,0,0,0,0,0,0,0.121959,2.61557,0,0,0,0,0,0,0,1.78839,6.41131,0,0.883911,4.55416,1.24027,0,0,0,0.121959,0,0,0,0,0,0,0,0,1.91035,0,1.11224,5.44584,0.737136,0.564568,3.98959,0,0,0,0,0,0,0,1.24027,0,0,0,0,0,0,3.02259,0,6.01041,0,0,0,0,0,0,0,1.97741,3.98959
8,0,0,0,0,0,0,0,0,2.56066,12.4393,0,0,0,0,0,0,0,5.8331,6.60624,0,0,0,0,0,0,0.102563,2.45809,0,0,0,0,0,0,0,1.9391,6.3521,0,1.00988,4.55641,1.03995,0,0,0,0.102563,0,0,0,0,0,0,0,0,2.04166,0,1.19952,5.44359,0.718864,0.677566,3.87885,0,0,0,0,0,0,0,1.03995,0,0,0,0,0,0,3.24118,0,6.12115,0,0,0,0,0,0,0,1.75882,3.87885
9,0,0,0,0,0,0,0,0,2.39246,12.6075,0,0,0,0,0,0,0,6.05909,6.54846,0,0,0,0,0,0,0.0854157,2.30704,0,0,0,0,0,0,0,2.07066,6.29547,0,1.1238,4.55424,0.870417,0,0,0,0.0854157,0,0,0,0,0,0,0,0,2.15607,0,1.27483,5.44576,0.698683,0.787783,3.76646,0,0,0,0,0,0,0,0.870417,0,0,0,0,0,0,3.4309,0,6.23354,0,0,0,0,0,0,0,1.5691,3.76646
10,0,0,0,0,0,0,0,0,2.2332,12.7668,0,0,0,0,0,0,0,6.26541,6.50139,0,0,0,0,0,0,0.0704965,2.1627,0,0,0,0,0,0,0,2.18583,6.24228,0,1.22661,4.54795,0.726834,0,0,0,0.0704965,0,0,0,0,0,0,0,0,2.25632,0,1.33997,5.45205,0.676869,0.895108,3.65284,0,0,0,0,0,0,0,0.726834,0,0,0,0,0,0,3.5963,0,6.34716,0,0,0,0,0,0,0,1.4037,3.65284
11,0,0,0,0,0,0,0,0,2.08278,12.9172,0,0,0,0,0,0,0,6.45458,6.46263,0,0,0,0,0,0,0.0576966,2.02509,0,0,0,0,0,0,0,2.28693,6.19274,0,1.31921,4.5381,0.605325,0,0,0,0.0576966,0,0,0,0,0,0,0,0,2.34463,0,1.39638,5.4619,0.653665,0.999588,3.53851,0,0,0,0,0,0,0,0.605325,0,0,0,0,0,0,3.74101,0,6.46149,0,0,0,0,0,0,0,1.25899,3.53851
12,0,0,0,0,0,0,0,0,1.92174,13.0783,0,0,0,0,0,0,0,6.66239,6.41587,0,0,0,0,0,0,0.0448283,1.87691,0,0,0,0,0,0,0,2.38135,6.15796,0,1.42948,4.50494,0.481448,0,0,0,0.0448283,0,0,0,0,0,0,0,0,2.42618,0,1.46581,5.49506,0.626564,1.11816,3.38677,0,0,0,0,0,0,0,0.481448,0,0,0,0,0,0,3.89199,0,6.61323,0,0,0,0,0,0,0,1.10801,3.38677
13,0,0,0,0,0,0,0,0,1.76538,13.2346,0,0,0,0,0,0,0,6.85491,6.37971,0,0,0,0,0,0,0.034147,1.73123,0,0,0,0,0,0,0,2.46339,6.12275,0,1.53265,4.46945,0.377614,0,0,0,0.034147,0,0,0,0,0,0,0,0,2.49754,0,1.52822,5.53055,0.596631,1.23833,3.23112,0,0,0,0,0,0,0,0.377614,0,0,0,0,0,0,4.02575,0,6.76888,0,0,0,0,0,0,0,0.974245,3.23112
14,0,0,0,0,0,0,0,0,1.61502,13.385,0,0,0,0,0,0,0,7.0328,6.35219,0,0,0,0,0,0,0.0255194,1.5895,0,0,0,0,0,0,0,2.53442,6.08787,0,1.62798,4.43216,0.292048,0,0,0,0.0255194,0,0,0,0,0,0,0,0,2.55994,0,1.58363,5.56784,0.564384,1.35918,3.07298,0,0,0,0,0,0,0,0.292048,0,0,0,0,0,0,4.14357,0,6.92702,0,0,0,0,0,0,0,0.856432,3.07298
15,0,0,0,0,0,0,0,0,1.47652,13.5235,0,0,0,0,0,0,0,7.18922,6.33427,0,0,0,0,0,0,0.019005,1.45751,0,0,0,0,0,0,0,2.59534,6.05139,0,1.70887,4.39946,0.225935,0,0,0,0.019005,0,0,0,0,0,0,0,0,2.61434,0,1.62808,5.60054,0.531639,1.47557,2.92389,0,0,0,0,0,0,0,0.225935,0,0,0,0,0,0,4.24243,0,7.07611,0,0,0,0,0,0,0,0.757574,2.92389
16,0,0,0,0,0,0,0,0,1.34945,13.6506,0,0,0,0,0,0,0,7.32828,6.32227,0,0,0,0,0,0,0.0141093,1.33534,0,0,0,0,0,0,0,2.64825,6.01536,0,1.77734,4.37017,0.174756,0,0,0,0.0141093,0,0,0,0,0,0,0,0,2.66236,0,1.66378,5.62983,0.499102,1.58746,2.78272,0,0,0,0,0,0,0,0.174756,0,0,0,0,0,0,4.32614,0,7.21728,0,0,0,0,0,0,0,0.673858,2.78272
17,0,0,0,0,0,0,0,0,1.23313,13.7669,0,0,0,0,0,0,0,7.45298,6.31389,0,0,0,0,0,0,0.0104453,1.22269,0,0,0,0,0,0,0,2.69481,5.98085,0,1.8351,4.34368,0.135111,0,0,0,0.0104453,0,0,0,0,0,0,0,0,2.70525,0,1.69237,5.65632,0.467262,1.69496,2.64872,0,0,0,0,0,0,0,0.135111,0,0,0,0,0,0,4.39763,0,7.35128,0,0,0,0,0,0,0,0.602374,2.64872
18,0,0,0,0,0,0,0,0,1.12679,13.8732,0,0,0,0,0,0,0,7.56557,6.30764,0,0,0,0,0,0,0.00771304,1.11908,0,0,0,0,0,0,0,2.73628,5.94837,0,1.88359,4.31965,0.1044,0,0,0,0.00771304,0,0,0,0,0,0,0,0,2.74399,0,1.71515,5.68035,0.43646,1.7983,2.52134,0,0,0,0,0,0,0,0.1044,0,0,0,0,0,0,4.45914,0,7.47866,0,0,0,0,0,0,0,0.54086,2.52134
19,0,0,0,0,0,0,0,0,1.02965,13.9703,0,0,0,0,0,0,0,7.66779,6.30255,0,0,0,0,0,0,0.00568211,1.02397,0,0,0,0,0,0,0,2.77366,5.9181,0,1.92406,4.29788,0.0806182,0,0,0,0.00568211,0,0,0,0,0,0,0,0,2.77934,0,1.73312,5.70212,0.406924,1.89773,2.40015,0,0,0,0,0,0,0,0.0806182,0,0,0,0,0,0,4.51246,0,7.59985,0,0,0,0,0,0,0,0.487542,2.40015
20,0,0,0,0,0,0,0,0,0.940958,14.059,0,0,0,0,0,0,0,7.76101,6.29803,0,0,0,0,0,0,0.00417685,0.936781,0,0,0,0,0,0,0,2.80775,5.89005,0,1.95757,4.27824,0.0622138,0,0,0,0.00417685,0,0,0,0,0,0,0,0,2.81192,0,1.74706,5.72176,0.3788,1.99349,2.28475,0,0,0,0,0,0,0,0.0622138,0,0,0,0,0,0,4.55899,0,7.71525,0,0,0,0,0,0,0,0.441013,2.28475
21,0,0,0,0,0,0,0,0,0.859992,14.14,0,0,0,0,0,0,0,7.84634,6.29367,0,0,0,0,0,0,0.0030641,0.856927,0,0,0,0,0,0,0,2.83916,5.8641,0,1.98503,4.26067,0.0479808,0,0,0,0.0030641,0,0,0,0,0,0,0,0,2.84222,0,1.75763,5.73933,0.352169,2.08583,2.17484,0,0,0,0,0,0,0,0.0479808,0,0,0,0,0,0,4.59985,0,7.82516,0,0,0,0,0,0,0,0.40015,2.17484
22,0,0,0,0,0,0,0,0,0.786093,14.2139,0,0,0,0,0,0,0,7.92466,6.28925,0,0,0,0,0,0,0.00224349,0.78385,0,0,0,0,0,0,0,2.86839,5.84012,0,2.00719,4.24507,0.0369819,0,0,0,0.00224349,0,0,0,0,0,0,0,0,2.87064,0,1.76531,5.75493,0.327068,2.17496,2.07011,0,0,0,0,0,0,0,0.0369819,0,0,0,0,0,0,4.63595,0,7.92989,0,0,0,0,0,0,0,0.364049,2.07011
23,0,0,0,0,0,0,0,0,0.718651,14.2813,0,0,0,0,0,0,0,7.99674,6.28461,0,0,0,0,0,0,0.00163966,0.717011,0,0,0,0,0,0,0,2.89584,5.81791,0,2.02474,4.23138,0.0284884,0,0,0,0.00163966,0,0,0,0,0,0,0,0,2.89748,0,1.77054,5.76862,0.303496,2.26109,1.97029,0,0,0,0,0,0,0,0.0284884,0,0,0,0,0,0,4.66802,0,8.02971,0,0,0,0,0,0,0,0.331984,1.97029
24,0,0,0,0,0,0,0,0,0.657102,14.3429,0,0,0,0,0,0,0,8.0632,6.2797,0,0,0,0,0,0,0.00119626,0.655905,0,0,0,0,0,0,0,2.9218,5.7973,0,2.03823,4.21953,0.0219342,0,0,0,0.00119626,0,0,0,0,0,0,0,0,2.923,0,1.77364,5.78047,0.281428,2.3444,1.87513,0,0,0,0,0,0,0,0.0219342,0,0,0,0,0,0,4.69664,0,8.12487,0,0,0,0,0,0,0,0.303362,1.87513
25,0,0,0,0,0,0,0,0,0.600929,14.3991,0,0,0,0,0,0,0,8.12459,6.27448,0,0,0,0,0,0,0.000871303,0.600057,0,0,0,0,0,0,0,2.94654,5.77811,0,2.04817,4.20943,0.0168798,0,0,0,0.000871303,0,0,0,0,0,0,0,0,2.94741,0,1.77489,5.79057,0.260819,2.42505,1.78438,0,0,0,0,0,0,0,0.0168798,0,0,0,0,0,0,4.7223,0,8.21562,0,0,0,0,0,0,0,0.277699,1.78438
26,0,0,0,0,0,0,0,0,0.549659,14.4503,0,0,0,0,0,0,0,8.18138,6.26896,0,0,0,0,0,0,0.000633589,0.549025,0,0,0,0,0,0,0,2.97024,5.76017,0,2.05498,4.201,0.0129844,0,0,0,0.000633589,0,0,0,0,0,0,0,0,2.97087,0,1.77453,5.799,0.241613,2.50317,1.69783,0,0,0,0,0,0,0,0.0129844,0,0,0,0,0,0,4.7454,0,8.30217,0,0,0,0,0,0,0,0.254597,1.69783
27,0,0,0,0,0,0,0,0,0.502859,14.4971,0,0,0,0,0,0,0,8.23398,6.26316,0,0,0,0,0,0,0.000460004,0.502399,0,0,0,0,0,0,0,2.99306,5.74332,0,2.05902,4.19416,0.00998399,0,0,0,0.000460004,0,0,0,0,0,0,0,0,2.99352,0,1.77275,5.80584,0.223743,2.57889,1.61527,0,0,0,0,0,0,0,0.00998399,0,0,0,0,0,0,4.76627,0,8.38473,0,0,0,0,0,0,0,0.233727,1.61527
28,0,0,0,0,0,0,0,0,0.460135,14.5399,0,0,0,0,0,0,0,8.28276,6.25711,0,0,0,0,0,0,0.000333464,0.459802,0,0,0,0,0,0,0,3.01514,5.72742,0,2.06062,4.18881,0.00767405,0,0,0,0.000333464,0,0,0,0,0,0,0,0,3.01547,0,1.76972,5.81119,0.207141,2.65232,1.53649,0,0,0,0,0,0,0,0.00767405,0,0,0,0,0,0,4.78519,0,8.46351,0,0,0,0,0,0,0,0.214815,1.53649
29,0,0,0,0,0,0,0,0,0.421125,14.5789,0,0,0,0,0,0,0,8.32804,6.25083,0,0,0,0,0,0,0.00024137,0.420883,0,0,0,0,0,0,0,3.03656,5.71236,0,2.06007,4.18487,0.00589654,0,0,0,0.00024137,0,0,0,0,0,0,0,0,3.0368,0,1.76557,5.81513,0.191733,2.72355,1.46132,0,0,0,0,0,0,0,0.00589654,0,0,0,0,0,0,4.80237,0,8.53868,0,0,0,0,0,0,0,0.197629,1.46132
30,0,0,0,0,0,0,0,0,0.385499,14.6145,0,0,0,0,0,0,0,8.37013,6.24438,0,0,0,0,0,0,0.000174452,0.385324,0,0,0,0,0,0,0,3.05742,5.69803,0,2.05761,4.18224,0.00452931,0,0,0,0.000174452,0,0,0,0,0,0,0,0,3.0576,0,1.76043,5.81776,0.177446,2.79266,1.38958,0,0,0,0,0,0,0,0.00452931,0,0,0,0,0,0,4.81803,0,8.61042,0,0,0,0,0,0,0,0.181975,1.38958
31,0,0,0,0,0,0,0,0,0.352957,14.647,0,0,0,0,0,0,0,8.40928,6.23777,0,0,0,0,0,0,0.000125905,0.352831,0,0,0,0,0,0,0,3.07778,5.68433,0,2.05345,4.18084,0.00347807,0,0,0,0.000125905,0,0,0,0,0,0,0,0,3.0779,0,1.75441,5.81916,0.164208,2.85973,1.32111,0,0,0,0,0,0,0,0.00347807,0,0,0,0,0,0,4.83231,0,8.67889,0,0,0,0,0,0,0,0.167686,1.32111
32,0,0,0,0,0,0,0,0,0.323226,14.6768,0,0,0,0,0,0,0,8.44573,6.23104,0,0,0,0,0,0,9.07374e-05,0.323135,0,0,0,0,0,0,0,3.09769,5.67118,0,2.04778,4.18059,0.00267008,0,0,0,9.07374e-05,0,0,0,0,0,0,0,0,3.09778,0,1.7476,5.81941,0.151951,2.92483,1.25576,0,0,0,0,0,0,0,0.00267008,0,0,0,0,0,0,4.84538,0,8.74424,0,0,0,0,0,0,0,0.154621,1.25576
33,0,0,0,0,0,0,0,0,0.296057,14.7039,0,0,0,0,0,0,0,8.47972,6.22422,0,0,0,0,0,0,6.5301e-05,0.295991,0,0,0,0,0,0,0,3.11719,5.65852,0,2.04079,4.18139,0.00204926,0,0,0,6.5301e-05,0,0,0,0,0,0,0,0,3.11726,0,1.74009,5.81861,0.140606,2.98801,1.19338,0,0,0,0,0,0,0,0.00204926,0,0,0,0,0,0,4.85735,0,8.80662,0,0,0,0,0,0,0,0.142655,1.19338
34,0,0,0,0,0,0,0,0,0.271221,14.7288,0,0,0,0,0,0,0,8.51144,6.21734,0,0,0,0,0,0,4.693e-05,0.271174,0,0,0,0,0,0,0,3.13632,5.64629,0,2.0326,4.18316,0.0015724,0,0,0,4.693e-05,0,0,0,0,0,0,0,0,3.13637,0,1.73195,5.81684,0.130109,3.04932,1.13384,0,0,0,0,0,0,0,0.0015724,0,0,0,0,0,0,4.86832,0,8.86616,0,0,0,0,0,0,0,0.131681,1.13384
35,0,0,0,0,0,0,0,0,0.248514,14.7515,0,0,0,0,0,0,0,8.54108,6.21041,0,0,0,0,0,0,3.36809e-05,0.24848,0,0,0,0,0,0,0,3.15512,5.63444,0,2.02337,4.18584,0.00120621,0,0,0,3.36809e-05,0,0,0,0,0,0,0,0,3.15515,0,1.72324,5.81416,0.1204,3.10882,1.07701,0,0,0,0,0,0,0,0.00120621,0,0,0,0,0,0,4.87839,0,8.92299,0,0,0,0,0,0,0,0.121606,1.07701
36,0,0,0,0,0,0,0,0,0.227746,14.7723,0,0,0,0,0,0,0,8.5688,6.20346,0,0,0,0,0,0,2.41394e-05,0.227722,0,0,0,0,0,0,0,3.17359,5.62293,0,2.0132,4.18934,0.000925095,0,0,0,2.41394e-05,0,0,0,0,0,0,0,0,3.17361,0,1.71404,5.81066,0.111421,3.16656,1.02278,0,0,0,0,0,0,0,0.000925095,0,0,0,0,0,0,4.88765,0,8.97722,0,0,0,0,0,0,0,0.112346,1.02278
37,0,0,0,0,0,0,0,0,0.208748,14.7913,0,0,0,0,0,0,0,8.59476,6.19649,0,0,0,0,0,0,1.72776e-05,0.20873,0,0,0,0,0,0,0,3.19176,5.61173,0,2.0022,4.19359,0.000709339,0,0,0,1.72776e-05,0,0,0,0,0,0,0,0,3.19178,0,1.7044,5.80641,0.103119,3.22256,0.971025,0,0,0,0,0,0,0,0.000709339,0,0,0,0,0,0,4.89617,0,9.02897,0,0,0,0,0,0,0,0.103829,0.971025
38,0,0,0,0,0,0,0,0,0.189673,14.8103,0,0,0,0,0,0,0,8.62263,6.18769,0,0,0,0,0,0,1.18828e-05,0.189661,0,0,0,0,0,0,0,3.20918,5.60311,0,1.99372,4.19345,0.00052461,0,0,0,1.18828e-05,0,0,0,0,0,0,0,0,3.20919,0,1.69567,5.80655,0.0946116,3.27968,0.913768,0,0,0,0,0,0,0,0.00052461,0,0,0,0,0,0,4.90486,0,9.08623,0,0,0,0,0,0,0,0.0951362,0.913768
39,0,0,0,0,0,0,0,0,0.171509,14.8285,0,0,0,0,0,0,0,8.64995,6.17854,0,0,0,0,0,0,7.98397e-06,0.171501,0,0,0,0,0,0,0,3.22617,5.59528,0,1.98583,4.19233,0.000380118,0,0,0,7.98397e-06,0,0,0,0,0,0,0,0,3.22618,0,1.68705,5.80767,0.0863878,3.33666,0.855668,0,0,0,0,0,0,0,0.000380118,0,0,0,0,0,0,4.91323,0,9.14433,0,0,0,0,0,0,0,0.0867679,0.855668
