step,stayUtil
0,4.50019
1,6.09177
2,6.81229
3,7.21453
4,7.5873
5,7.70438
6,7.81923
7,7.93193
8,8.04254
9,8.15113
10,8.25776
11,8.36248
12,8.46537
13,8.56647
14,8.66584
15,8.76352
16,8.85957
17,8.95404
18,9.04697
19,9.13839
20,9.22837
21,9.47648
22,9.71766
23,9.95275
24,10.1824
25,10.5223
26,10.85
27,10.9173
28,10.9829
29,11.0469
30,11.1093
31,11.1703
32,11.2298
33,11.288
34,11.3448
35,11.4003
36,11.4545
37,11.5075
38,11.5592
39,11.6099
40,11.6594
41,11.7078
42,11.7551
43,11.8015
44,11.8468
45,11.8911
46,11.9345
47,11.977
48,12.0186
49,12.0594
50,12.0993
51,12.1383
52,12.1766
53,12.2141
54,12.2509
55,12.2869
56,12.3222
57,12.3568
58,12.3907
59,12.424
60,12.4567
61,12.4887
62,12.5201
63,12.5509
64,12.5811
65,12.6108
66,12.6399
67,12.6684
68,12.6965
69,12.7241
70,12.7511
71,12.7777
72,12.8038
73,12.8294
74,12.8546
75,12.8793
76,12.9037
77,12.9276
78,12.9511
79,12.9742
80,12.9969
81,13.0192
82,13.0412
83,13.0627
84,13.084
85,13.1049
86,13.1255
87,13.1457
88,13.1656
89,13.1852
90,13.2045
91,13.2235
92,13.2422
93,13.2606
94,13.2787
95,13.2966
96,13.3142
97,13.3315
98,13.3486
99,13.3654
100,13.382
101,13.3984
102,13.4145
103,13.4304
104,13.446
105,13.4615
106,13.4767
107,13.4917
108,13.5065
109,13.5211
110,13.5356
111,13.5498
112,13.5638
113,13.5777
114,13.6869
115,13.795
116,13.902
117,14.008
118,14.1129
119,14.2169
120,14.3982
121,14.5763
122,14.7516
123,14.9895
124,15.2223
125,15.5058
126,15.7822
127,16.099
128,16.4077
129,16.4624
130,16.5169
131,16.5711
132,16.625
133,16.6786
134,16.7669
135,16.8548
136,16.9423
137,17.0293
138,17.1159
139,17.2021
140,17.3173
141,17.4317
142,17.5456
143,17.6587
144,17.7956
145,17.9316
146,18.0667
147,18.2208
148,18.3738
149,18.5256
150,18.6929
151,18.8589
152,19.0364
153,19.2124
154,19.3962
155,19.5786
156,19.7595
157,19.9449
158,20.1289
159,20.3144
160,20.5003
161,20.6849
162,20.867
163,21.0479
164,21.2238
165,21.3986
166,21.566
167,21.7325
168,21.8893
169,22.0453
170,22.2005
171,22.3474
172,22.4935
173,22.6287
174,22.7634
175,22.8848
176,23.0057
177,23.1263
178,23.2313
179,23.3359
180,23.4402
181,23.5442
182,23.6306
183,23.7167
184,23.8024
185,23.8878
186,23.9591
187,24.03
188,24.1006
189,24.1709
190,24.2409
191,24.3105
192,24.3634
193,24.416
194,24.4682
195,24.52
196,24.5715
197,24.6227
198,24.6736
199,24.7242
200,24.7744
201,24.8243
202,24.8551
203,24.8854
204,24.9154
205,24.945
206,24.9743
207,25.0032
208,25.0318
209,25.06
210,25.0879
211,25.1154
212,25.1427
