step,storeRevenue
0,372.133
1,372.133
2,372.133
3,372.133
4,372.133
5,372.133
6,372.133
7,372.133
8,372.133
9,372.133
10,372.133
11,372.133
12,372.133
13,372.133
14,372.133
15,372.133
16,372.133
17,372.133
18,372.133
19,372.133
20,372.133
21,372.133
22,372.133
23,372.133
24,372.133
25,372.133
26,372.133
27,372.133
28,372.133
29,372.133
30,372.133
31,372.133
32,372.133
33,372.133
34,372.133
35,372.133
36,372.133
37,372.133
38,372.133
39,372.133
40,372.133
41,372.133
42,372.133
43,372.133
44,372.133
45,372.133
46,372.133
47,372.133
48,372.133
49,372.133
50,372.133
51,372.133
52,372.133
53,372.133
54,372.133
55,372.133
56,372.133
57,372.133
58,372.133
59,372.133
60,372.133
61,372.133
62,372.133
63,372.133
64,372.133
65,372.133
66,372.133
67,372.133
68,372.133
69,372.133
70,372.133
71,372.133
72,372.133
73,372.133
74,372.133
75,372.133
76,372.133
77,372.133
78,372.133
79,372.133
80,372.133
81,372.133
82,372.133
83,372.133
84,372.133
85,372.133
86,372.133
87,372.133
88,372.133
89,372.133
90,372.133
91,372.133
92,372.133
93,372.133
94,372.133
95,372.133
96,372.133
97,372.133
98,372.133
99,372.133
100,372.133
101,372.133
102,372.133
103,372.133
104,372.133
105,372.133
106,372.133
107,372.133
108,372.133
109,372.133
110,372.133
111,372.133
112,372.133
113,372.133
114,372.133
115,372.133
116,372.133
117,372.133
118,372.133
119,372.133
120,372.133
121,372.133
122,372.133
123,372.133
124,372.133
125,372.133
126,372.133
127,372.133
128,372.133
129,372.133
130,372.133
131,372.133
132,372.133
133,372.133
134,372.133
135,372.133
136,372.133
137,372.133
138,372.133
139,372.133
140,372.133
141,372.133
142,372.133
143,372.133
144,372.133
145,372.133
146,372.133
147,372.133
148,372.133
149,372.133
150,372.133
151,372.133
152,372.133
153,372.133
154,372.133
155,372.133
156,372.133
157,372.133
158,372.133
159,372.133
160,372.133
161,372.133
162,372.133
163,372.133
164,372.133
165,372.133
166,372.133
167,372.133
168,372.133
169,372.133
170,372.133
171,372.133
172,372.133
173,372.133
174,372.133
175,372.133
176,372.133
177,372.133
178,372.133
