step,0,1,2
0,12.1872,15.1872,7.18764
1,12.0955,15.0955,7.22725
2,12.0072,15.0072,7.26605
3,11.922,14.922,7.30407
4,11.8398,14.8398,7.34132
5,11.7604,14.7604,7.37779
6,11.6838,14.6838,7.41351
7,11.6098,14.6098,7.44849
8,11.5383,14.5383,7.48272
9,11.4692,14.4692,7.51624
10,11.4023,14.4023,7.54904
11,11.3377,14.3377,7.58114
12,11.2752,14.2752,7.61256
13,11.2147,14.2147,7.64329
14,11.1561,14.1561,7.67337
15,11.0994,14.0994,7.7028
16,11.0445,14.0445,7.73158
17,10.9913,13.9913,7.75974
18,10.9397,13.9397,7.78729
19,10.8897,13.8897,7.81424
20,10.8413,13.8413,7.8406
21,10.7943,13.7943,7.86638
22,10.7487,13.7487,7.89159
23,10.7045,13.7045,7.91626
24,10.6616,13.6616,7.94038
25,10.6199,13.6199,7.96397
26,10.5795,13.5795,7.98704
27,10.5403,13.5403,8.0096
28,10.5022,13.5022,8.03166
29,10.4651,13.4651,8.05324
30,10.4292,13.4292,8.07435
31,10.3942,13.3942,8.09498
32,10.3603,13.3603,8.11517
33,10.3272,13.3272,8.1349
34,10.2952,13.2952,8.1542
35,10.2639,13.2639,8.17308
36,10.2336,13.2336,8.19154
37,10.2041,13.2041,8.20959
38,10.1754,13.1754,8.22724
39,10.1475,13.1475,8.24451
40,10.1203,13.1203,8.26139
41,10.0938,13.0938,8.2779
42,10.0681,13.0681,8.29404
43,10.043,13.043,8.30983
44,10.0186,13.0186,8.32527
45,9.99489,12.9949,8.34038
46,9.97176,12.9718,8.35514
47,9.94924,12.9492,8.36959
48,9.9273,12.9273,8.38371
49,9.90593,12.9059,8.39753
50,9.88511,12.8851,8.41104
51,9.86483,12.8648,8.42425
52,9.84507,12.8451,8.43718
53,9.82581,12.8258,8.44982
54,9.80703,12.807,8.46218
55,9.78874,12.7887,8.47427
56,9.7709,12.7709,8.48609
57,9.75352,12.7535,8.49766
58,9.73656,12.7366,8.50897
59,9.72003,12.72,8.52003
60,9.70392,12.7039,8.53085
61,9.6882,12.6882,8.54144
62,9.67287,12.6729,8.55179
63,9.65791,12.6579,8.56192
64,9.64333,12.6433,8.57182
65,9.6291,12.6291,8.58151
66,9.61522,12.6152,8.59099
67,9.60167,12.6017,8.60026
68,9.58846,12.5885,8.60933
69,9.57556,12.5756,8.6182
70,9.56298,12.563,8.62687
71,9.55069,12.5507,8.63536
72,9.53871,12.5387,8.64366
73,9.52701,12.527,8.65178
74,9.51559,12.5156,8.65973
75,9.50444,12.5044,8.6675
76,9.49356,12.4936,8.6751
77,9.48293,12.4829,8.68254
78,9.47256,12.4726,8.68981
79,9.46243,12.4624,8.69693
80,9.45254,12.4525,8.70389
81,9.44288,12.4429,8.7107
82,9.43345,12.4335,8.71737
83,9.42424,12.4242,8.72389
84,9.41524,12.4152,8.73026
85,9.40646,12.4065,8.7365
86,9.39788,12.3979,8.74261
87,9.3895,12.3895,8.74858
88,9.38131,12.3813,8.75442
89,9.37331,12.3733,8.76014
90,9.3655,12.3655,8.76573
91,9.35786,12.3579,8.7712
92,9.35041,12.3504,8.77656
93,9.34312,12.3431,8.78179
94,9.336,12.336,8.78692
95,9.32904,12.329,8.79193
96,9.32225,12.3222,8.79684
97,9.31561,12.3156,8.80164
98,9.30911,12.3091,8.80633
99,9.30277,12.3028,8.81093
100,9.29657,12.2966,8.81542
101,9.29052,12.2905,8.81982
102,9.2846,12.2846,8.82412
103,9.27881,12.2788,8.82833
104,9.27315,12.2732,8.83245
105,9.26763,12.2676,8.83648
106,9.26222,12.2622,8.84043
107,9.25694,12.2569,8.84429
108,9.25178,12.2518,8.84806
109,9.24673,12.2467,8.85176
110,9.2418,12.2418,8.85537
111,9.23697,12.237,8.85891
112,9.23226,12.2323,8.86237
113,9.22765,12.2276,8.86576
114,9.22314,12.2231,8.86908
115,9.21874,12.2187,8.87232
116,9.21443,12.2144,8.87549
117,9.21022,12.2102,8.8786
118,9.2061,12.2061,8.88164
119,9.20207,12.2021,8.88461
120,9.19814,12.1981,8.88752
121,9.19429,12.1943,8.89037
122,9.19052,12.1905,8.89315
123,9.18684,12.1868,8.89588
124,9.18324,12.1832,8.89855
125,9.17972,12.1797,8.90116
126,9.17628,12.1763,8.90371
127,9.17291,12.1729,8.90621
128,9.16962,12.1696,8.90866
129,9.1664,12.1664,8.91105
130,9.16325,12.1633,8.9134
131,9.16017,12.1602,8.91569
132,9.15716,12.1572,8.91793
133,9.15421,12.1542,8.92013
134,9.15133,12.1513,8.92227
135,9.14851,12.1485,8.92438
136,9.14576,12.1458,8.92643
137,9.14306,12.1431,8.92845
138,9.14043,12.1404,8.93042
139,9.13785,12.1378,8.93235
140,9.13533,12.1353,8.93423
141,9.13286,12.1329,8.93608
142,9.13044,12.1304,8.93789
143,9.12808,12.1281,8.93965
144,9.12578,12.1258,8.94138
145,9.12352,12.1235,8.94308
146,9.12131,12.1213,8.94473
147,9.11915,12.1191,8.94636
148,9.11703,12.117,8.94794
149,9.11496,12.115,8.9495
150,9.11294,12.1129,8.95102
151,9.11096,12.111,8.9525
152,9.10902,12.109,8.95396
153,9.10713,12.1071,8.95538
154,9.10527,12.1053,8.95678
155,9.10346,12.1035,8.95814
156,9.10169,12.1017,8.95948
157,9.09995,12.1,8.96079
158,9.09826,12.0983,8.96206
159,9.09659,12.0966,8.96332
160,9.09497,12.095,8.96454
161,9.09338,12.0934,8.96574
162,9.09182,12.0918,8.96691
163,9.0903,12.0903,8.96806
164,9.08881,12.0888,8.96919
165,9.08736,12.0874,8.97029
166,9.08593,12.0859,8.97136
167,9.08454,12.0845,8.97241
168,9.08317,12.0832,8.97345
169,9.08184,12.0818,8.97445
170,9.08053,12.0805,8.97544
171,9.07925,12.0793,8.97641
172,9.078,12.078,8.97735
173,9.07678,12.0768,8.97828
174,9.07558,12.0756,8.97918
175,9.07441,12.0744,8.98007
176,9.07327,12.0733,8.98094
177,9.07214,12.0721,8.98179
178,9.07105,12.071,8.98262
179,9.06997,12.07,8.98343
180,9.06892,12.0689,8.98423
181,9.06789,12.0679,8.98501
182,9.06689,12.0669,8.98577
183,9.0659,12.0659,8.98652
184,9.06494,12.0649,8.98725
185,9.064,12.064,8.98796
186,9.06308,12.0631,8.98866
187,9.06217,12.0622,8.98934
188,9.06129,12.0613,8.99001
189,9.06043,12.0604,8.99067
190,9.05958,12.0596,8.99131
191,9.05875,12.0588,8.99194
192,9.05794,12.0579,8.99255
193,9.05715,12.0572,8.99316
194,9.05638,12.0564,8.99374
195,9.05562,12.0556,8.99432
196,9.05488,12.0549,8.99489
197,9.05415,12.0542,8.99544
198,9.05344,12.0534,8.99598
199,9.05274,12.0527,8.99651
200,9.05206,12.0521,8.99702
201,9.0514,12.0514,8.99753
202,9.05074,12.0507,8.99803
203,9.05011,12.0501,8.99851
204,9.04948,12.0495,8.99899
205,9.04887,12.0489,8.99945
206,9.04827,12.0483,8.9999
207,9.04769,12.0477,9.00035
208,9.04712,12.0471,9.00079
209,9.04656,12.0466,9.00121
